-0.0053632498,0.0040394285,-0.1485258578,0.0595113795,0.0090664884,0.1513742648,-0.6858958051,-0.8258310046,-0.7112081929,-0.0026135051
-0.0074432467,0.0058817852,-0.1483906959,0.0017685058,0.026133728,0.14724947,-0.7542547267,-0.6432846409,0.0919032041,0.0001633441
-0.0059159736,0.0081281118,-0.147607587,-0.0299873718,0.0359493215,0.149033165,-0.7137845676,-0.6751209453,0.7222862527,-0.0001633441
-0.0016968041,0.0040794488,-0.147475055,0.0294931168,-0.0692960821,0.1459972538,-0.7005741012,0.0468663194,-0.8320520164,0.0001633441
-0.0029875071,0.0077564191,-0.1477299719,-0.0258479869,-0.0478500529,0.1429094911,-0.7037194503,0.0009564555,0.0926605534,-0.0003266881
-0.0034699841,0.009620353,-0.1473372231,-0.0624923544,-0.0285895571,0.1454657749,-0.6997353414,-0.0250044795,0.7457783676,-0.0001633441
0.0005079267,0.0057887615,-0.1461802353,-0.0070508551,-0.1341361473,0.148505575,-0.7955636456,0.7020383358,-0.8597293183,0.0001633441
0.0002950522,0.0087283474,-0.1476774096,-0.0556113994,-0.1226833344,0.1466531766,-0.6372477382,0.6568116544,0.1082059667,0
-0.0005779199,0.010484678,-0.147238524,-0.0893751876,-0.092309826,0.1484990935,-0.6481516153,0.6174603424,0.7797571795,0.0008167203
-0.0075210997,0.0062881193,-0.1483065135,-0.0032281023,0.051201719,0.1532111077,0.1625097062,-0.8881372485,-0.9150759406,0
-0.0062069848,0.0076677477,-0.1486425204,-0.0429152266,0.0329142875,0.1475916905,-0.0278887625,-0.6517561039,0.0453115393,0.0003266881
-0.0050314994,0.0096479502,-0.1472619307,-0.0848651116,0.009251834,0.1485535377,-0.0167751955,-0.6569482909,0.7203729124,-0.0001633441
-0.0039801561,0.0040111451,-0.1475878391,0.0325127054,-0.033045574,0.1463705854,-0.0023065894,0.0504188684,-0.8583090016,-0.0001633441
-0.0022128278,0.0071976416,-0.1479272562,-0.0206196968,-0.0479195575,0.1430468978,-0.0039841089,-0.0047822775,0.0722647321,0.0001633441
-0.0017964682,0.0089088085,-0.1474548807,-0.0647628379,-0.0579436648,0.145403553,-0.0027259693,-0.019402383,0.7317354997,-0.0001633441
-0.0011652142,0.0038366696,-0.1470171515,0.0450698691,-0.1046121395,0.1494414964,-0.1063128013,0.7016284263,-0.8834902929,0
0.0002367108,0.0063382092,-0.1478029187,-0.0014982102,-0.1289310253,0.146690769,0.0452930278,0.6613206589,0.0891735728,0
0.0007007245,0.0081906871,-0.147960964,-0.047124116,-0.1254944092,0.14891261,0.0266306228,0.6173237059,0.754221473,0.0014700966
-0.0064242746,0.0091992859,-0.1479962979,-0.0650331335,0.0391001965,0.1528481465,0.8668582264,-0.863406042,-0.9366311197,0.0001633441
-0.0048324369,0.0090851908,-0.1479251063,-0.0873132179,0.0025330564,0.146820398,0.6772985175,-0.6447876424,0.0321147821,-0.0003266881
-0.002897185,0.0095384861,-0.1466231394,-0.1061566861,-0.0415174119,0.1476370607,0.6907186738,-0.6426014584,0.7082656388,0
-0.0057201941,0.005348741,-0.1476797542,0.0121092451,-0.0036219617,0.1466531766,0.6982675118,0.0687281594,-0.8672764526,0
-0.0025645114,0.0067147511,-0.1476430089,-0.0201949465,-0.049494995,0.1427383808,0.6972190621,0.009291282,0.060788688,-0.0001633441
-0.0012030036,0.0077499307,-0.1474165493,-0.0484678715,-0.0847261024,0.1451663319,0.6963803023,-0.009564555,0.7144020342,-0.0001633441
-0.0034190522,0.0033920302,-0.1467893665,0.0684697497,-0.0504912275,0.1495555699,0.5707760262,0.7150188033,-0.910908353,0
-0.0011711103,0.0048016592,-0.1479329056,0.0465835247,-0.1011060188,0.1469176197,0.7431411597,0.6751209453,0.0795539393,0.0009800644
0.0011549747,0.0062297602,-0.1480352892,0.0143256695,-0.1301666626,0.1489463136,0.7116876682,0.6353597239,0.7355937302,0.0001633441
