depth index,current depth,current Joint positions,current joint effort,zero effort
1,0.1065368899,-0.0460174484,-0.3464340314,-0.1
1,0.1065524454,-0.0480967942,-0.4116907656,-0.1
1,0.1065652787,-0.0501707341,-0.478977185,-0.1
1,0.1065731861,-0.0522894659,-0.5418738204,-0.1
1,0.1065809638,-0.0543672672,-0.6083342051,-0.1
1,0.1065887415,-0.0565107117,-0.6688471406,-0.1
1,0.1065991119,-0.0585865823,-0.7350007125,-0.1
1,0.1066068896,-0.0606153442,-0.8069601276,-0.1
1,0.1066133711,-0.0627070464,-0.8724528718,-0.1
1,0.1066237414,-0.0647929565,-0.9369071724,-0.1
1,0.1066328154,-0.066958797,-0.9939979646,-0.1
1,0.1066392969,-0.0689404502,-1.0682938776,-0.1
1,0.1066496672,-0.070954539,-1.141716554,-0.1
1,0.1066574449,-0.0730883301,-1.2003886124,-0.1
1,0.1066665189,-0.0751541611,-1.2678638396,-0.1
1,0.106675593,-0.0772296456,-1.332884564,-0.1
1,0.106684667,-0.0792020315,-1.4093045661,-0.1
1,0.106693741,-0.0812481696,-1.4766145864,-0.1
1,0.1067054076,-0.0833371689,-1.5407148722,-0.1
2,0.1164275826,0.0005266904,-0.0507608425,-0.1
2,0.1164275826,-0.0012812014,-0.1182832718,-0.1
2,0.1164301752,-0.0035304473,-0.1420258666,-0.1
2,0.1164301752,-0.0059329895,-0.1485161385,-0.1
2,0.1164288789,-0.0084247293,-0.1481385227,-0.1
2,0.1164314715,-0.0107033216,-0.1678217474,-0.1
2,0.1164301752,-0.013182705,-0.1685769791,-0.1
2,0.1164340641,-0.0156705834,-0.1671845207,-0.1
2,0.1164353604,-0.0180082547,-0.1805426804,-0.1
2,0.1164366567,-0.0204633114,-0.183563607,-0.1
2,0.1164405455,-0.02291219,-0.185640494,-0.1
2,0.116447027,-0.0253409895,-0.1892514453,-0.1
2,0.1164517584,-0.0278145809,-0.1905022978,-0.1
2,0.1164575269,-0.0302804495,-0.1910687215,-0.1
2,0.1164638788,-0.0327416844,-0.1929095986,-0.1
2,0.1164716565,-0.0351588998,-0.1971105747,-0.1
2,0.1164820268,-0.0377012235,-0.1931220075,-0.1
2,0.1164923971,-0.0401253893,-0.1970161707,-0.1
2,0.1165040638,-0.0418649349,-0.2700612313,-0.1
2,0.1165183229,-0.043696381,-0.3358843893,-0.1
2,0.1165325821,-0.0455166292,-0.4007163058,-0.1
2,0.1165481376,-0.0474114017,-0.4574530831,-0.1
2,0.1165611005,-0.0492691051,-0.5201845116,-0.1
2,0.1165688783,-0.0510963037,-0.5846388122,-0.1
2,0.116576656,-0.0529617298,-0.6456001665,-0.1
2,0.1165831374,-0.0547873838,-0.710455684,-0.1
2,0.1165935078,-0.0566914236,-0.7679948949,-0.1
2,0.1165999892,-0.058520939,-0.8319299738,-0.1
2,0.116607767,-0.0603145437,-0.897399117,-0.1
2,0.1166181373,-0.0621679996,-0.9594933188,-0.1
2,0.1166246187,-0.0639724162,-1.0255760877,-0.1
2,0.116634989,-0.0658552184,-1.0850505797,-0.1
2,0.1166440631,-0.0677191,-1.1445250717,-0.1
2,0.1166518408,-0.0694397249,-1.2194582114,-0.1
2,0.1166596186,-0.0712020526,-1.2891283306,-0.1
2,0.1166673963,-0.0731524287,-1.3401064666,-0.1
2,0.1166764703,-0.0749244098,-1.409422571,-0.1
2,0.116686711,-0.076787133,-1.4687554571,-0.1
2,0.1166946184,-0.0785699259,-1.5362070833,-0.1
3,0.1264336452,0.0004934826,-0.0484479456,-0.1
3,0.1264336452,-0.0010750044,-0.1160647788,-0.1
3,0.1264362377,-0.0030809843,-0.1426158913,-0.1
3,0.1264349414,-0.0052271317,-0.1531419323,-0.1
3,0.1264362377,-0.0075076548,-0.149696188,-0.1
3,0.126437534,-0.0096387429,-0.1631487516,-0.1
3,0.126437534,-0.0117953161,-0.1723295363,-0.1
3,0.1264388303,-0.0140685025,-0.1713382948,-0.1
3,0.1264414229,-0.0162961248,-0.1724711422,-0.1
3,0.1264440155,-0.018421807,-0.185805701,-0.1
3,0.1264486821,-0.0206637164,-0.1871509573,-0.1
3,0.1264517932,-0.0229048534,-0.190053879,-0.1
3,0.126459571,-0.0251197332,-0.192059963,-0.1
3,0.126464108,-0.0273608703,-0.1929804016,-0.1
3,0.1264725339,-0.0296089578,-0.1934760224,-0.1
3,0.1264777838,-0.0318551147,-0.1946324708,-0.1
3,0.1264854968,-0.0340808063,-0.1970397717,-0.1
3,0.126494506,-0.036284102,-0.2018071714,-0.1
3,0.1265028022,-0.0385978328,-0.1960249292,-0.1
3,0.1265192003,-0.0403161408,-0.2491035532,-0.1
3,0.1265308669,-0.0418749745,-0.319694111,-0.1
3,0.1265464224,-0.043509877,-0.3802778494,-0.1
3,0.126558089,-0.0451378291,-0.4422304453,-0.1
3,0.1265684593,-0.046858454,-0.4960643009,-0.1
3,0.1265762371,-0.0485196138,-0.5540047287,-0.1
3,0.1265814222,-0.0501514273,-0.6166181522,-0.1
3,0.1265904962,-0.0518496562,-0.6715376533,-0.1
3,0.1265956814,-0.0534772222,-0.733820663,-0.1
3,0.1266034591,-0.0551175307,-0.795442845,-0.1
3,0.1266138295,-0.0568308189,-0.8495599125,-0.1
3,0.1266216072,-0.058467266,-0.9100020451,-0.1
3,0.1266280887,-0.0600596936,-0.973984326,-0.1
3,0.1266358664,-0.0617096554,-1.0344736605,-0.1
3,0.1266436441,-0.0633325878,-1.0958362316,-0.1
3,0.1266527182,-0.0649925892,-1.1538238613,-0.1
3,0.1266630885,-0.0667012438,-1.2071148942,-0.1
3,0.1266695699,-0.0683006218,-1.273504476,-0.1
3,0.1266773477,-0.0698409209,-1.3424901665,-0.1
3,0.1266864217,-0.0714777541,-1.403073905,-0.1
3,0.1266960142,-0.0731416169,-1.46047151,-0.1
3,0.1267032735,-0.0747147376,-1.5275455204,-0.1
4,0.1364137819,0.0004930965,-0.0472206942,-0.1
4,0.1364163744,-0.0009031736,-0.1150263353,-0.1
4,0.1364150782,-0.0026840358,-0.1440083496,-0.1
4,0.1364176707,-0.0046560356,-0.1537555581,-0.1
4,0.1364176707,-0.0066967678,-0.1561864599,-0.1
4,0.1364163744,-0.0087467673,-0.1584049529,-0.1
4,0.1364176707,-0.0106542823,-0.1746188322,-0.1
4,0.1364215596,-0.0127150935,-0.1752324579,-0.1
4,0.1364215596,-0.0147890335,-0.1740760095,-0.1
4,0.1364254485,-0.0167795679,-0.1816047249,-0.1
4,0.1364301799,-0.0187627657,-0.1908091106,-0.1
4,0.1364345225,-0.0208177849,-0.1929331996,-0.1
4,0.1364397077,-0.0228685566,-0.1936648303,-0.1
4,0.1364487817,-0.0249046551,-0.196331742,-0.1
4,0.1364550039,-0.0269592882,-0.198550235,-0.1
4,0.1364623279,-0.0290181688,-0.1979838112,-0.1
4,0.1364684853,-0.0310940394,-0.1976533974,-0.1
4,0.1364760038,-0.0331197122,-0.2013823536,-0.1
4,0.1364850778,-0.0351376623,-0.204898901,-0.1
4,0.1364954481,-0.0372560079,-0.2007451269,-0.1
4,0.136508411,-0.0389897615,-0.2338573144,-0.1
4,0.1365239665,-0.0403841009,-0.3015685515,-0.1
4,0.1365356331,-0.0418560538,-0.3611846494,-0.1
4,0.136548596,-0.043323373,-0.4191722791,-0.1
4,0.1365628552,-0.0448080684,-0.4780803474,-0.1
4,0.1365719292,-0.0463537734,-0.5307577546,-0.1
4,0.136579707,-0.0478743795,-0.5861964775,-0.1
4,0.1365848921,-0.0493247087,-0.646851019,-0.1
4,0.1365913736,-0.0508460871,-0.7003780618,-0.1
4,0.1365991513,-0.0523593566,-0.7560055926,-0.1
4,0.1366069291,-0.0538390322,-0.814701252,-0.1
4,0.1366160031,-0.055341876,-0.8706355956,-0.1
4,0.1366237808,-0.0569169274,-0.918663608,-0.1
4,0.1366315586,-0.0583765239,-0.9800733811,-0.1
4,0.1366393363,-0.0598272393,-1.0399962919,-0.1
4,0.1366471141,-0.0613103902,-1.0981491285,-0.1
4,0.1366535955,-0.0628004915,-1.1556175365,-0.1
4,0.1366613733,-0.0642674246,-1.2137939741,-0.1
4,0.1366717436,-0.0657969118,-1.2679582436,-0.1
4,0.136678225,-0.0673244684,-1.3203524389,-0.1
4,0.1366885953,-0.068724986,-1.3849483455,-0.1
4,0.1366950768,-0.0701305234,-1.4491430353,-0.1
4,0.1367028545,-0.0716352979,-1.5064462363,-0.1
5,0.146422437,0.0004834431,-0.0460878467,-0.1
5,0.146422437,-0.0007753624,-0.1121234137,-0.1
5,0.146422437,-0.0023786017,-0.1430171081,-0.1
5,0.1464211407,-0.0041942162,-0.151796676,-0.1
5,0.1464211407,-0.0060160089,-0.1619687022,-0.1
5,0.146422437,-0.0079779692,-0.1564224698,-0.1
5,0.1464237332,-0.0097325741,-0.1723295363,-0.1
5,0.1464246406,-0.0115756043,-0.1787254043,-0.1
5,0.146426974,-0.0135143964,-0.1760584926,-0.1
5,0.1464289184,-0.0153763473,-0.1806606854,-0.1
5,0.1464353999,-0.0172255557,-0.1855460901,-0.1
5,0.1464392887,-0.0190681997,-0.1927207907,-0.1
5,0.1464444739,-0.0209591109,-0.1956473133,-0.1
5,0.1464471961,-0.022867012,-0.1951752936,-0.1
5,0.1464522516,-0.0247478836,-0.1981726192,-0.1
5,0.1464574368,-0.026622577,-0.2002023042,-0.1
5,0.1464648904,-0.0285374287,-0.1996594815,-0.1
5,0.14647202,-0.0304410823,-0.2017363685,-0.1
5,0.1464794737,-0.0323574785,-0.2001787032,-0.1
5,0.1464846589,-0.0342341026,-0.2029400189,-0.1
5,0.1464950292,-0.0360964396,-0.2078726256,-0.1
5,0.1465044273,-0.0378784602,-0.2202631448,-0.1
5,0.1465196587,-0.0391619784,-0.2836317999,-0.1
5,0.1465313253,-0.0405076646,-0.3393537347,-0.1
5,0.1465467512,-0.0418332717,-0.3978369852,-0.1
5,0.1465585474,-0.0431696906,-0.4541961466,-0.1
5,0.1465728066,-0.0445435648,-0.5083132142,-0.1
5,0.146579288,-0.0459417656,-0.5607074095,-0.1
5,0.1465896584,-0.0473314714,-0.6116619445,-0.1
5,0.1465961398,-0.0486787021,-0.6666050467,-0.1
5,0.1466039176,-0.0500286358,-0.7228226022,-0.1
5,0.1466116953,-0.0514098466,-0.7752403985,-0.1
5,0.146619473,-0.0527933742,-0.8281774166,-0.1
5,0.1466285471,-0.0541359713,-0.8830261148,-0.1
5,0.1466337322,-0.0555357166,-0.9346650785,-0.1
5,0.14664151,-0.0569760063,-0.9806162039,-0.1
5,0.1466492877,-0.0583070193,-1.0365977495,-0.1
5,0.1466570654,-0.0596500026,-1.0925320932,-0.1
5,0.1466651024,-0.0610014808,-1.1490564616,-0.1
5,0.1466726209,-0.0623745827,-1.201332652,-0.1
5,0.1466803987,-0.0636998037,-1.2581402322,-0.1
5,0.1466892134,-0.0650790838,-1.3113840632,-0.1
5,0.1466972504,-0.0664915716,-1.360592125,-0.1
5,0.1467050282,-0.067829149,-1.4169276855,-0.1
5,0.1467128059,-0.0691091919,-1.4779362418,-0.1
5,0.1467205837,-0.0703861458,-1.5399832416,-0.1
6,0.1564090551,0.0004614333,-0.0448369943,-0.1
6,0.1564116477,-0.0006564323,-0.1099049207,-0.1
6,0.1564116477,-0.0021268406,-0.1415302458,-0.1
6,0.1564103514,-0.0037914757,-0.1518910799,-0.1
6,0.1564124255,-0.0054414376,-0.164446806,-0.1
6,0.1564116477,-0.0072678639,-0.1590185786,-0.1
6,0.156412944,-0.0089676374,-0.1670193138,-0.1
6,0.1564155366,-0.0106091043,-0.1804246755,-0.1
6,0.1564168329,-0.0123644815,-0.1826195675,-0.1
6,0.1564168329,-0.0141480466,-0.1811563062,-0.1
6,0.1564204625,-0.0159072852,-0.1829027793,-0.1
6,0.1564233143,-0.0175692173,-0.1945616679,-0.1
6,0.1564272032,-0.0193296142,-0.1946088698,-0.1
6,0.156431092,-0.0210568035,-0.1999426933,-0.1
6,0.1564371846,-0.0228492498,-0.198550235,-0.1
6,0.1564447031,-0.024593429,-0.2015947625,-0.1
6,0.1564518327,-0.0263252518,-0.2054417237,-0.1
6,0.1564583141,-0.0281250347,-0.2031996298,-0.1
6,0.1564686196,-0.0298850455,-0.2031524278,-0.1
6,0.1564771103,-0.0316601157,-0.2036008466,-0.1
6,0.1564855362,-0.0334247602,-0.2042616743,-0.1
6,0.1564955177,-0.0351291673,-0.2105867393,-0.1
6,0.1565062769,-0.0368829999,-0.2129940402,-0.1
6,0.1565192398,-0.0381113006,-0.2669459008,-0.1
6,0.1565322027,-0.0393430765,-0.3214405841,-0.1
6,0.1565465915,-0.040565199,-0.3778469476,-0.1
6,0.1565581285,-0.0417907967,-0.4306659607,-0.1
6,0.1565710914,-0.043021028,-0.4858214718,-0.1
6,0.1565840543,-0.0443238531,-0.5326694347,-0.1
6,0.156591832,-0.0455714606,-0.5848276202,-0.1
6,0.156600906,-0.046875444,-0.6315339772,-0.1
6,0.1566060912,-0.0481265267,-0.6851790249,-0.1
6,0.1566125726,-0.0493834015,-0.7362751659,-0.1
6,0.1566190541,-0.0506730979,-0.7850348089,-0.1
6,0.1566255355,-0.0519566161,-0.833652846,-0.1
6,0.1566327299,-0.0532069265,-0.8840645583,-0.1
6,0.1566397947,-0.0544371579,-0.9387716506,-0.1
6,0.1566462762,-0.0557253097,-0.9863984461,-0.1
6,0.1566552854,-0.057023115,-1.0325855814,-0.1
6,0.1566605354,-0.0582599107,-1.0850741807,-0.1
6,0.1566683131,-0.0594932311,-1.1407017115,-0.1
6,0.1566773871,-0.0607215318,-1.1944647642,-0.1
6,0.1566825723,-0.0619845847,-1.2444044567,-0.1
6,0.15669035,-0.0632391427,-1.2956422036,-0.1
6,0.1566981278,-0.0644682156,-1.347918394,-0.1
6,0.1567059055,-0.0657830109,-1.3938459183,-0.1
6,0.1567136833,-0.0670626677,-1.4423223495,-0.1
6,0.1567229517,-0.0682967604,-1.4954009735,-0.1
6,0.1567292387,-0.0694505367,-1.5559139091,-0.1
7,0.1664086362,0.0004629778,-0.0443885755,-0.1
7,0.1664086362,-0.0005521754,-0.1089844821,-0.1
7,0.1664073399,-0.0018994062,-0.1404209993,-0.1
7,0.1664073399,-0.0034130618,-0.1550300115,-0.1
7,0.1664099325,-0.0049730538,-0.1635971704,-0.1
7,0.1664086362,-0.0066183821,-0.164470407,-0.1
7,0.1664099325,-0.008276839,-0.1649896288,-0.1
7,0.166412525,-0.0098067123,-0.1783005865,-0.1
7,0.1664112288,-0.0113833083,-0.1865137306,-0.1
7,0.1664151176,-0.0130483295,-0.1863013217,-0.1
7,0.1664151824,-0.0147195289,-0.183516405,-0.1
7,0.1664190065,-0.0163262434,-0.1889210315,-0.1
7,0.1664204972,-0.0178935721,-0.1982434221,-0.1
7,0.1664252935,-0.0195365835,-0.1998010874,-0.1
7,0.1664317101,-0.0211529515,-0.2031760288,-0.1
7,0.1664371546,-0.0228515666,-0.1990930577,-0.1
7,0.1664423397,-0.0244563505,-0.2038604575,-0.1
7,0.1664493397,-0.0260727185,-0.2077074187,-0.1
7,0.1664560156,-0.0277555019,-0.2052293148,-0.1
7,0.1664643118,-0.0294004441,-0.2056541326,-0.1
7,0.1664695618,-0.0310546534,-0.2056305316,-0.1
7,0.1664781821,-0.0327057737,-0.206975788,-0.1
7,0.1664857006,-0.0343429931,-0.2082266404,-0.1
7,0.1664941913,-0.0359585888,-0.2119555967,-0.1
7,0.1665084505,-0.0371880479,-0.2546969875,-0.1
7,0.1665201171,-0.0383325569,-0.3070911829,-0.1
7,0.16653308,-0.0394708877,-0.3586593436,-0.1
7,0.1665460429,-0.0406119215,-0.4086698391,-0.1
7,0.1665603021,-0.0417618364,-0.4603796057,-0.1
7,0.1665706724,-0.0429109791,-0.5119241655,-0.1
7,0.166582339,-0.0441261511,-0.5547127583,-0.1
7,0.1665901168,-0.0452772244,-0.6052188746,-0.1
7,0.1665986723,-0.046491238,-0.6480546694,-0.1
7,0.166604376,-0.0476631628,-0.69771115,-0.1
7,0.1666108574,-0.0488103747,-0.7480048573,-0.1
7,0.1666173389,-0.0499510224,-0.8006114616,-0.1
7,0.1666238203,-0.0511248778,-0.8471054097,-0.1
7,0.1666303018,-0.0523134064,-0.8944253924,-0.1
7,0.1666367832,-0.053456757,-0.944176277,-0.1
7,0.1666453387,-0.0546128501,-0.995272418,-0.1
7,0.1666510424,-0.0558264775,-1.0387218385,-0.1
7,0.1666601164,-0.0570219566,-1.0840829392,-0.1
7,0.1666653016,-0.0581811388,-1.1328425822,-0.1
7,0.166673209,-0.0593252617,-1.1804929788,-0.1
7,0.1666800145,-0.060459345,-1.2354124799,-0.1
7,0.1666860422,-0.0616277945,-1.2839361131,-0.1
7,0.1666947922,-0.0627858183,-1.3323181403,-0.1
7,0.1667003014,-0.0639303273,-1.3829658625,-0.1
7,0.1667089866,-0.0650933709,-1.4308286679,-0.1
7,0.1667159865,-0.0663189686,-1.4744196944,-0.1
7,0.1667244124,-0.0674862596,-1.5208192386,-0.1
8,0.1764129487,0.0004587303,-0.0441525656,-0.1
8,0.1764121061,-0.0004579581,-0.1085832653,-0.1
8,0.1764121061,-0.0017094269,-0.1383913143,-0.1
8,0.1764121061,-0.0030964297,-0.1546523956,-0.1
8,0.1764137913,-0.0045791945,-0.1626059289,-0.1
8,0.1764134024,-0.0060920778,-0.1656504565,-0.1
8,0.176415995,-0.0076547728,-0.1654616485,-0.1
8,0.176415995,-0.0091363791,-0.1724239403,-0.1
8,0.1764172913,-0.0105650847,-0.1857821,-0.1
8,0.1764185876,-0.0121096313,-0.1859709079,-0.1
8,0.176422282,-0.0136634451,-0.185640494,-0.1
8,0.1764244857,-0.015214556,-0.1875285732,-0.1
8,0.1764289579,-0.0167123801,-0.1919183571,-0.1
8,0.1764315505,-0.0181889666,-0.2008159299,-0.1
8,0.176437643,-0.0197184538,-0.2024443981,-0.1
8,0.1764432171,-0.0212460104,-0.2050641079,-0.1
8,0.1764484022,-0.0228144975,-0.2030816248,-0.1
8,0.1764522911,-0.0243439847,-0.2039312604,-0.1
8,0.1764589022,-0.0258495315,-0.2109171532,-0.1
8,0.1764665503,-0.0274207215,-0.2087222612,-0.1
8,0.176474328,-0.0289915253,-0.2058429405,-0.1
8,0.1764842446,-0.0305210126,-0.2083918473,-0.1
8,0.1764911798,-0.0320979946,-0.206999389,-0.1
8,0.1764989575,-0.0336255512,-0.2089346701,-0.1
8,0.1765080316,-0.0351388207,-0.2125692224,-0.1
8,0.1765222908,-0.0364316062,-0.2394979507,-0.1
8,0.1765379759,-0.0378695791,-0.2503072036,-0.1
8,0.1765496425,-0.0386638621,-0.32802526,-0.1
8,0.1765611795,-0.0396705204,-0.38124549,-0.1
8,0.1765728461,-0.0407663762,-0.4255681471,-0.1
8,0.1765845127,-0.0418352024,-0.4741389823,-0.1
8,0.1765961793,-0.0429005534,-0.5239370688,-0.1
8,0.1766078459,-0.0440543297,-0.5643655628,-0.1
8,0.1766195125,-0.0451003738,-0.6147536741,-0.1
8,0.1766285865,-0.0462379324,-0.6562678135,-0.1
8,0.1766363643,-0.047251155,-0.7102904771,-0.1
8,0.1766411605,-0.0484196044,-0.7481936653,-0.1
8,0.1766482253,-0.0494629456,-0.799714624,-0.1
8,0.176653216,-0.0505510787,-0.8454297395,-0.1
8,0.1766596975,-0.0516492513,-0.8897995986,-0.1
8,0.1766674752,-0.0526539789,-0.9443414839,-0.1
8,0.176675253,-0.053767597,-0.9868940669,-0.1
8,0.1766805029,-0.0548507102,-1.0343556556,-0.1
8,0.1766869196,-0.0559956054,-1.075869795,-0.1
8,0.1766954103,-0.0571103819,-1.1187527918,-0.1
8,0.1767024751,-0.0581799804,-1.1668044052,-0.1
8,0.1767076602,-0.0592325889,-1.2155640483,-0.1
8,0.1767141417,-0.0602759301,-1.2672974159,-0.1
8,0.1767232157,-0.0613949541,-1.3092127722,-0.1
8,0.1767284009,-0.0624761367,-1.3560371341,-0.1
8,0.1767374749,-0.0636225764,-1.3953091797,-0.1
8,0.17674616,-0.064701056,-1.4423931525,-0.1
8,0.1767517341,-0.0658127434,-1.4863145928,-0.1
8,0.1767595118,-0.0669244308,-1.5292211906,-0.1
9,0.1863948354,0.0004174137,-0.0392907619,-0.1
9,0.186397428,-0.0003965623,-0.1058691516,-0.1
9,0.1863961317,-0.0015642395,-0.1362908263,-0.1
9,0.1863961317,-0.0028543221,-0.151796676,-0.1
9,0.186398465,-0.0042482754,-0.1596794063,-0.1
9,0.186397428,-0.0056217634,-0.1683409692,-0.1
9,0.1863987243,-0.0071207458,-0.1654852495,-0.1
9,0.1864000206,-0.008556788,-0.166641698,-0.1
9,0.1864013168,-0.0098700387,-0.1824307596,-0.1
9,0.1864032613,-0.0112744177,-0.1876701791,-0.1
9,0.186406502,-0.0127425092,-0.1881894008,-0.1
9,0.186408252,-0.0142098285,-0.1862541198,-0.1
9,0.1864116872,-0.0156732864,-0.185734898,-0.1
9,0.1864181686,-0.0170521803,-0.1958125203,-0.1
9,0.1864212149,-0.0184662127,-0.1991638607,-0.1
9,0.1864259464,-0.0198937599,-0.2044268812,-0.1
9,0.1864301593,-0.0213382971,-0.2064329653,-0.1
9,0.1864350204,-0.0228206756,-0.2036952506,-0.1
9,0.186439363,-0.0242586485,-0.2066217732,-0.1
9,0.1864440944,-0.0256699779,-0.211294769,-0.1
9,0.1864498629,-0.0271535149,-0.2097843057,-0.1
9,0.1864555018,-0.0286053887,-0.2089110691,-0.1
9,0.1864609462,-0.0300657575,-0.2098079067,-0.1
9,0.1864674276,-0.0315492945,-0.2078490246,-0.1
9,0.1864757239,-0.0329841782,-0.2102799265,-0.1
9,0.1864823998,-0.0344348936,-0.2116723848,-0.1
9,0.1864946497,-0.0356647388,-0.234565344,-0.1
9,0.1865037238,-0.0366671496,-0.2809412872,-0.1
9,0.1865166867,-0.0377101046,-0.3227150375,-0.1
9,0.1865257607,-0.0387148322,-0.3689729758,-0.1
9,0.1865369088,-0.0396917579,-0.4160097466,-0.1
9,0.1865477976,-0.0406914657,-0.4630937195,-0.1
9,0.1865607605,-0.041718203,-0.5069679578,-0.1
9,0.1865711308,-0.0427453265,-0.5498981566,-0.1
9,0.1865802049,-0.0437654995,-0.5933475771,-0.1
9,0.1865838345,-0.0454687482,-0.5664660508,-0.1
9,0.1865953066,-0.0459073994,-0.6730481166,-0.1
9,0.186602501,-0.0469696613,-0.7124145661,-0.1
9,0.186607427,-0.0479462009,-0.7612686131,-0.1
9,0.1866152047,-0.0489316216,-0.8079985711,-0.1
9,0.1866190936,-0.049949864,-0.8539732975,-0.1
9,0.186625575,-0.0509260174,-0.9003256396,-0.1
9,0.1866320565,-0.0520048832,-0.9390784634,-0.1
9,0.1866393805,-0.0530072939,-0.9836135294,-0.1
9,0.1866463157,-0.0539903978,-1.0320191577,-0.1
9,0.1866515008,-0.0549696403,-1.080212377,-0.1
9,0.1866579823,-0.0560743773,-1.1154722544,-0.1
9,0.1866644637,-0.0571312333,-1.1558299454,-0.1
9,0.1866709452,-0.0581641488,-1.1972732819,-0.1
9,0.1866774266,-0.0591630843,-1.243743629,-0.1
9,0.1866839081,-0.0601095052,-1.2949577749,-0.1
9,0.1866920099,-0.0611775591,-1.3331913769,-0.1
9,0.186697195,-0.0622336429,-1.3737142748,-0.1
9,0.1867055561,-0.0632051627,-1.420043016,-0.1
9,0.1867111302,-0.0642091179,-1.4673393978,-0.1
9,0.1867197505,-0.0650844897,-1.526389072,-0.1
10,0.1964112682,0.0004197305,-0.0393143629,-0.1
10,0.1964112682,-0.0003243548,-0.1047835061,-0.1
10,0.1964112682,-0.0014063097,-0.13470956,-0.1
10,0.1964138608,-0.002611056,-0.1531183314,-0.1
10,0.1964138608,-0.0039389799,-0.1571541005,-0.1
10,0.1964125645,-0.0051973992,-0.1697334275,-0.1
10,0.1964151571,-0.0065944416,-0.1684353731,-0.1
10,0.1964138608,-0.0079860781,-0.1674441316,-0.1
10,0.1964151571,-0.0092757745,-0.1763181034,-0.1
10,0.1964177497,-0.0105415304,-0.1893694503,-0.1
10,0.1964164534,-0.0118991868,-0.1911631255,-0.1
10,0.1964177497,-0.0132834867,-0.192036362,-0.1
10,0.1964198237,-0.0146890241,-0.1888502285,-0.1
10,0.1964216385,-0.0160323934,-0.1897706671,-0.1
10,0.1964261756,-0.0173301987,-0.2015239596,-0.1
10,0.1964316848,-0.0186886274,-0.202822014,-0.1
10,0.19643512,-0.0200408779,-0.2055597287,-0.1
10,0.1964404347,-0.0213993067,-0.2085334533,-0.1
10,0.1964465921,-0.0228148836,-0.204898901,-0.1
