-0.64702600566827784,0.4292063249507756,0.21487821556000003,0.0,-0.42780888076559404,0.64558831940415795,-0.20009648101449209
-0.41945251333062999,0.48258585457741537,0.19050277840000002,0.0,-0.4831466631705974,0.41651703974934123,-0.19993313694835779
-0.12130096525544437,0.50561504400835289,0.17667654926000001,0.00020968994348452436,-0.50459859363377157,0.11832131998640635,-0.20009648101449207
0.20330094291396023,0.49695786045634721,0.17613599633000002,0.0,-0.49776676864549957,-0.20653177040787246,-0.1999331369483579
0.49294976209462465,0.44011854650205479,0.18991685532000002,0.00020968994348452436,-0.44092598474307637,-0.49554915530319416,-0.20009648101449218
-0.67000113596909583,0.18241867322205715,0.19793181639000001,0.00020968994348452436,-0.17899381469272699,0.66674110097853689,-0.19993313694835774
-0.43946983694061997,0.21121674411004035,0.17058787513000001,0.0,-0.20755084314370403,0.43625159723436208,-0.20009648101449207
-0.13758048615430965,0.21846066754606294,0.15478869261000003,-0.00020968994348452436,-0.21574903312963048,0.13296585262271365,-0.19993313694835782
0.19141565702052871,0.20568726737209558,0.15373869771000001,0.0,-0.20372502115027172,-0.19432418582893682,-0.19976979288222352
0.49229332980031559,0.17170724272550775,0.16889621668000002,0.0,-0.17065898820703512,-0.49499277673449482,-0.20025982508062634
-0.70050593082228263,-0.084216401993418274,0.19279591541000002,0.00020968994348452436,0.088677088347770855,0.69832869372722728,-0.20009648101449218
-0.47436886679924051,-0.1122962587240986,0.16385235229,0.0,0.11655093429992071,0.4719743422027356,-0.19993313694835779
-0.16949854112347953,-0.13690860839425212,0.14793131851000002,0.0,0.14059895825863825,0.1668975943609004,-0.20009648101449212
0.17652622803902385,-0.15348159314233792,0.14700317487,-0.00020968994348452436,0.15631215573166388,-0.1790830455975414,-0.19993313694835779
0.47642311374378421,-0.15435426195712529,0.16312902247000002,0.0,0.15631215573166388,-0.47557687230778234,-0.20025982508062637
-0.72735787302596122,-0.34851148914800367,0.20133328135000003,0.0,0.35238553289507096,0.72522456788947931,-0.19976979288222363
-0.50111269074267994,-0.42203962884349522,0.17352267569000002,0.0,0.4265791522677051,0.49932519739768388,-0.20025982508062623
-0.19387148607453208,-0.48707276237733982,0.15758867901000001,0.0,0.48984185165910404,0.19036899780332911,-0.20009648101449207
0.16697320747360814,-0.50909799653462817,0.15673053503000001,0.0,0.51211360112087079,-0.16912757554659713,-0.19993313694835774
0.49297293029324735,-0.47918012937988236,0.17183101724000002,0.0,0.48423975516872098,-0.49549325855329013,-0.19993313694835779
