0.2054101134,-0.009627897371907028,-0.0045807962957636955,-2.813743127239023e-15
0.2054101134,0.001791670005660141,0.030493344600252385,-2.4627117000823593e-15
0.2054101134,0.013593081595200309,0.0023052554491649188,-6.545937860900291e-15
0.2054101134,0.0005923912201959993,0.0032441931142338054,-2.4627117000823593e-15
0.2054101134,-0.000634443921582045,0.0016074226193256056,-1.4084419371722706e-15
0.2054101134,0.0007625272236136103,-0.03335542219415809,-1.9709387141480033e-15
0.2054101134,-0.008487908440938219,0.010463729946578813,-3.281480728556154e-15
0.2054101134,-0.009627897371907028,0.008338855547190875,-2.189551894257272e-15
0.2054101134,-0.01316392158894316,-0.17768882040114195,3.960436102972721e-15
0.2054101134,-0.009627897371907028,0.0023052554491649188,-3.935729794806187e-15
0.2054101134,0.009275810186371544,-0.0038952259962875043,-4.9158289540060205e-15
0.2054101134,0.004749946866317266,0.0026952926112527344,-2.189551894257272e-15
0.2054101134,0.0006399896432463615,0.0023052554491649188,-1.9436152660617213e-14
0.2054101134,-0.003118179497187699,-0.0022469535053436414,2.1971772464015487e-15
0.2054101134,0.000943100937874492,-0.007623336148830171,-2.813743127239023e-15
0.2054101134,-0.02080491219171849,0.008338855547190875,3.960436102972721e-15
0.2054101134,0.0008432554714828118,-0.17768882040114195,6.614567689183482e-15
0.2054101134,0.0006399896432463615,0.008338855547190875,-2.813743127239023e-15
0.2054101134,0.008387799459804524,0.0032441931142338054,-2.4627117000823593e-15
0.2054101134,0.017874666619091446,-0.007623336148830171,2.472362544134458e-15
0.20531548423,-0.2155052119778277,-0.003032470170486368,-8.412398573947355e-05
0.20531548423,-0.21654011564517214,-0.0027392879422324674,-8.267719147458775e-05
0.20531548423,-0.21570645857372778,-0.0035196959354830337,-8.32911072419664e-05
0.20531548423,-0.2166934346152732,-0.003483066643249061,-8.412398573947355e-05
0.20531548423,-0.21549788384280597,-0.003715040010312376,-8.584073326055787e-05
0.20531548423,-0.21536389084443106,-0.0027994328190411224,-8.43348145300225e-05
0.20531548423,-0.21423164264376207,-0.0025225070635433926,-8.584073326055787e-05
0.20531548423,-0.2154556483316006,-0.0029280098778318043,-8.247455906921406e-05
0.20531548423,-0.21615263971247106,-0.0038876526267547463,-8.562231769755716e-05
0.20531548423,-0.21655798235665696,-0.0039333415271758055,-8.32911072419664e-05
0.20531548423,-0.21595053688374766,-0.003715040010312376,-8.412398573947355e-05
0.20531548423,-0.21638000360071868,-0.003068966534422962,-8.497368940051312e-05
0.20531548423,-0.2154556483316006,-0.0027994328190411224,-8.288082203068946e-05
0.20531548423,-0.2164405237740219,-0.003068966534422962,-8.454670272008834e-05
0.20531548423,-0.21606037870468314,-0.004341525135396111,-8.227291749344847e-05
0.20531548423,-0.216736295182473,-0.0027392879422324674,-8.412398573947355e-05
0.20531548423,-0.21615263971247106,-0.0024735689398784066,-8.412398573947355e-05
0.20531548423,-0.21611008146372768,-0.002626431921340857,-8.562231769755716e-05
0.20531548423,-0.21617749884459286,-0.0028305066745164488,-8.43348145300225e-05
0.20531548423,-0.21628758522182054,-0.003595315424189343,-8.43348145300225e-05
0.20531289165000002,-0.26115879999942015,-0.005727461717560548,-9.09774469125925e-05
0.20531289165000002,-0.2629462367634048,-0.006800358840332353,-9.394397667641346e-05
0.20531289165000002,-0.25964104639002833,-0.004407788695761677,-9.394397667641346e-05
0.20531289165000002,-0.25958315670052534,-0.005408216511780483,-9.0029803781732e-05
0.20531289165000002,-0.26161583033804553,-0.0058493000645498125,-9.419994390311058e-05
0.20531289165000002,-0.25877332194274666,-0.005620117186053307,-8.979596963740856e-05
0.20531289165000002,-0.26117495575947025,-0.006464005973296996,-9.194525182437311e-05
0.20531289165000002,-0.26225032669377424,-0.006464005973296996,-9.170137533498504e-05
0.20531289165000002,-0.26110057191086045,-0.0059899734051698595,-9.343619286741112e-05
0.20531289165000002,-0.26134976775993396,-0.006400689017454899,-9.073867076723857e-05
0.20531289165000002,-0.2610262966871428,-0.006101841794056236,-9.170137533498504e-05
0.20531289165000002,-0.26052946680619415,-0.006400689017454899,-8.910169889669739e-05
