depth index,current depth,current Joint positions,current joint effort
0,0.096477679539999986,-0.0010657371366429823,0.10643838585064183
0,0.096477679539999986,0.001510952686842025,0.12843450749711074
0,0.096477679539999986,0.0041691173421501016,0.13867733667583143
0,0.09647651287899997,0.0068867470405897056,0.14566322938758541
0,0.096476642507999977,0.0095711689876701502,0.15477321109953496
0,0.096478716571999995,0.012099591730691249,0.17875181581285329
0,0.096480272120000002,0.01455078714497011,0.21219441707148726
0,0.096480272120000002,0.017037507130470402,0.24011438692961201
0,0.096485457280000006,0.019512256880015642,0.27027645073238815
0,0.096488049860000022,0.021925997039854518,0.30622075681347444
0,0.096495827600000042,0.024362133125028627,0.33916773730539584
0,0.096502309049999971,0.026893644961199437,0.36281592817423886
0,0.096506197919999981,0.029330167183017265,0.39753298283298955
0,0.096513975659999987,0.031772095317847054,0.43050356431380238
0,0.09651954970700001,0.034274646905739503,0.45729068670515682
0,0.096525642270000031,0.036789168729587006,0.48405420810762001
0,0.096534716300000045,0.039196344566482792,0.51950289342199396
0,0.096542040338499974,0.041679203185545972,0.54850850876910773
0,0.09654916993349999,0.044209556611785633,0.57210949766016927
0,0.096556753230000014,0.046673494535306961,0.6016343347628863
0,0.096564530970000034,0.049120056309861285,0.63611537953272679
0,0.096572762411500007,0.051667399748424235,0.65771028436804757
0,0.096584947537499993,0.054183466118846592,0.68256212567033492
0,0.096595577115500014,0.056626166526963798,0.71432905671770341
0,0.096602123380000043,0.059166173369296228,0.73710401099757716
0,0.096617484416499991,0.061801942099269057,0.75091058949884804
0,0.096620271439999988,0.064245414780673693,0.78222910175728677
0,0.096622864019999991,0.066717461573712972,0.81128191908218295
0,0.096628049180000009,0.069210359745512651,0.83872986916248649
0,0.096635826920000042,0.07168433722177045,0.8677118835207096
0,0.096641012080000033,0.074220868834309478,0.88741870924474564
0,0.096650086109999978,0.076651212869827942,0.92121532533674488
0,0.096661363833000002,0.079087735091645794,0.95449271967314164
0,0.096673419330000038,0.081542405735718054,0.98375794589805721
0,0.09668774333449999,0.08401831389519443,1.011536309822836
0,0.096701937710000019,0.086369886055395792,1.0519412028043327
0,0.096715937642000038,0.088887883109036697,1.0740317284063658
0,0.096729613501499973,0.091300464858944413,1.1077339405428013
0,0.096744456022000033,0.093722700024944955,1.1411057388347619
0,0.096757289292999968,0.096091648334113294,1.1779232815048173
0,0.096772455886000003,0.098617754257272164,1.2005094278735626
0,0.096788335438500045,0.10100909849177575,1.2366425418657774
0,0.096804344619999996,0.10340160113621051,1.2705807638911235
0,0.096821585277000036,0.10588214293541143,1.2961170338712511
0,0.09683765927299999,0.1083989815791212,1.3191752000178183
0,0.096854511043000052,0.11080808809923555,1.3517681656763734
0,0.096870585038999993,0.11326468942652634,1.3790273078455491
0,0.096886010890000027,0.11581010218187075,1.3972944732472303
0,0.096895408992500043,0.11827326783210465,1.4240815956385844
0,0.096906103384999998,0.12060630543340789,1.4630468282977269
0,0.096915501487500014,0.12308839177918365,1.4861285954331842
0,0.096925158848000043,0.12560947792597421,1.5068030617017543
1,0.10645749217750003,-0.00081552059151810828,0.083899441459678537
1,0.10645723291950002,0.0014870122149319297,0.10348826223925937
1,0.10645762180650002,0.0038520991576631858,0.11677561898492664
1,0.10645729773400003,0.006263908634283501,0.12425713246339321
1,0.10645658477450004,0.008708153588975559,0.13036978858617801
1,0.10645904772550005,0.010997171612895703,0.15151627463256856
1,0.10645911254000004,0.013168417960483922,0.18434525018003456
1,0.10645924216900005,0.015345842494371525,0.21486132881617692
1,0.10646300141000002,0.017612850729600126,0.23853312067391089
1,0.10646818656999997,0.019777532754245254,0.27216452984367351
1,0.1064771957855,0.021858036990561342,0.31271102875851603
1,0.10648114947000001,0.024043956530610588,0.34471396969479517
1,0.10648892721,0.026234509710384369,0.37433321075307679
1,0.10649800124000001,0.028414637200777949,0.40661936355604855
1,0.106505390093,0.030549586703857316,0.44258727062602549
1,0.10651485300999999,0.032744387386711919,0.47234811761765372
1,0.106521852976,0.034956564218533534,0.50069290527581822
1,0.10653151033650003,0.03716835491371142,0.52967491963404112
1,0.10654136214049999,0.039264690752419673,0.56882896020431184
1,0.10654959358199997,0.041439026193157591,0.60083190114059037
1,0.10656028797450001,0.043704489881811345,0.62304043168707923
1,0.10656910274650003,0.045853726440708023,0.65737987052357283
1,0.10658122305799997,0.048011844142410075,0.69082247178220646
1,0.10659263041000003,0.050216298241357447,0.71992249108488504
1,0.10660513960850004,0.052479058973505244,0.74290985426477851
1,0.10661842658099999,0.054665364650198188,0.77460598234547329
1,0.10663307465800002,0.056791433010472195,0.80915783008198761
1,0.10664746347699997,0.059035273047078105,0.83384446446203708
1,0.10666075044949999,0.061275251717246945,0.85782306917535522
1,0.10667637074400005,0.063499012648379885,0.88449218662225404
1,0.1066916021515,0.06567489263569265,0.91566909294734578
1,0.10670637985750002,0.067885911057583126,0.94417908752774804
1,0.10671953720100005,0.070044028759285171,0.97653604329739285
1,0.10673217602849998,0.07226470059726843,1.001765500421937
1,0.10674552781550002,0.074449847864030264,1.0320455691691683
1,0.10675693516750007,0.076617232845181363,1.0642373180165756
1,0.1067736573085,0.07880122170201205,1.0927237116080868
1,0.10678214800800004,0.080953161217414707,1.1260247069333735
1,0.10678999056250005,0.083143328260544797,1.1545111005248843
1,0.10680321272049997,0.085237733416034467,1.1923198847283643
1,0.10681611080600002,0.087349900857134871,1.2292082303650933
1,0.10682907370600006,0.089518444248217116,1.2601963287790559
1,0.10684242549300001,0.091685829229368215,1.2904763975262876
1,0.10685642542500004,0.093807650086561431,1.3258306788850971
1,0.106871462389,0.095864599987611113,1.365763552088773
1,0.10688786045750003,0.098072529316351909,1.3921730586578698
1,0.10690698073499998,0.1002217658752486,1.4236803788274368
1,0.10692681397200003,0.10227755736636715,1.4642976807089534
1,0.10694366574199998,0.1044669521362098,1.4913208129892177
1,0.10695623975500002,0.10663974303037285,1.5224269163476372
1,0.10696933228400005,0.10889593943957757,1.5393960273603093
1,0.10698410998999999,0.11100424551424085,1.5759539591525633
2,0.11640943458,-0.00072748143675194893,0.076984351714597637
2,0.11641105494249999,0.0012441322660375681,0.10473911465048542
2,0.11641105494250001,0.0034454972718352657,0.11318826867348535
2,0.11641215678900001,0.0056283277187348223,0.12095299401864471
2,0.11641202716000001,0.0078215838550145869,0.12883572430825901
2,0.11641377715150003,0.0098928208118815968,0.14844814607673071
2,0.11641507344150001,0.011862503831452561,0.17917663361289235
2,0.11641591603000001,0.01380013750959549,0.21174599828255655
2,0.11641980490000001,0.015755147336705421,0.24407935306331047
2,0.11642499006000004,0.017800513138443785,0.26638228756536331
2,0.11643075855050003,0.019745483412817226,0.29847963245720643
2,0.11643795295999999,0.021620562954678936,0.33699644632741832
2,0.11644313812,0.023572483688639182,0.36862177144143982
2,0.11645188807750004,0.02548694916815944,0.40506169828923844
2,0.11645765656800003,0.027453543094580708,0.43446853044750028
2,0.11646523986450004,0.029361830387801584,0.4703420335619134
2,0.11647476759599998,0.031277840413896682,0.50649874854301913
2,0.11648202682,0.033257176849560435,0.534796334223401
2,0.11648999900349999,0.035239216241730147,0.56425036835944575
2,0.11649887859000001,0.037189592429115549,0.59549807765121054
2,0.11650406375000004,0.03905810764803417,0.63514773898819354
2,0.11651015631299999,0.041008483835419565,0.66731588684670984
2,0.11651767479500001,0.042993226184095262,0.69610909329380433
2,0.116522730326,0.044942830098193248,0.72775801939671703
2,0.11653523952450004,0.046890503329072665,0.75987896527745136
2,0.11654593391699999,0.048811919268179724,0.79249553192489786
2,0.11655598016450001,0.05081403776582244,0.81954226519405393
2,0.11656738751650005,0.052842799691881215,0.84326125902957061
2,0.11657892449750003,0.054751859258389511,0.87819072258834086
2,0.11659953550850002,0.056723086824535328,0.90658271222428721
2,0.11661035953000005,0.058732541918408529,0.93148175550435697
2,0.11661859097149999,0.060715353583865671,0.95928372041802701
2,0.11662837796100003,0.0626730663674816,0.99041342476533667
2,0.116638489023,0.064641590977121424,1.0198438579124895
2,0.11664892415750003,0.066573818742252378,1.0522244146710258
2,0.11666078521100001,0.068590996568999835,1.0770054530066402
2,0.11667057220049999,0.070485382943047098,1.1139173996322593
2,0.11668197955250006,0.072476689614665898,1.139925689390209
2,0.11669377579149998,0.074425135118832725,1.1699461472596382
2,0.1167050535145,0.076358135157251122,1.2022559010515013
2,0.1167254052675,0.078318937034016739,1.2313559203541802
2,0.11673616447450001,0.080196719532384414,1.2706279658689055
2,0.11674517369000001,0.082193432117015158,1.2965654526601817
2,0.11675262735750006,0.084118323285915619,1.3283559846964408
2,0.11676228471799999,0.085938957561014051,1.3709557696448063
2,0.11677686798049999,0.087892422841549148,1.4012594393809286
2,0.11679106235600004,0.089789512172102404,1.434890848550691
2,0.11680240489349999,0.091704363788266366,1.4677670260759386
2,0.116811802996,0.09360338380203817,1.5018704550235222
2,0.11682359923500003,0.095433671493229386,1.5427945697606225
2,0.1168359788045,0.097411849518961979,1.5685196476518786
2,0.11684712689850001,0.099327859545057087,1.6017498400104926
3,0.12641420080000004,-0.00075335259188060062,0.07960406148150545
3,0.12641802485550002,0.0010711430496549395,0.10419629190599092
3,0.12641737671049999,0.0030601329014114621,0.11330627361794059
3,0.12641841374250001,0.0050614791257667432,0.12215664445208856
3,0.12641925633100001,0.0070879242319632548,0.12555518685240155
3,0.12641971003250005,0.008989261065597328,0.14554522444313017
3,0.12642068225,0.010792905328372463,0.17344159331236436
3,0.12642327483000002,0.012535926138084939,0.20648297775984981
3,0.12642975628,0.01424265010328855,0.24287570262986619
3,0.12643623773000007,0.016018106391072765,0.27301416544375112
3,0.12644271918,0.017838354529527478,0.29965968190175929
3,0.12644790434,0.019647404705314578,0.32656480923756892
3,0.12645406171750001,0.021378841415715714,0.36109305598519137
3,0.12645697836999997,0.023127268138440144,0.39387482955487552
3,0.12646216353,0.024825497097482108,0.43309967309181879
3,0.12646734869000001,0.026573537683562826,0.46691989017270952
3,0.12647642272000001,0.028359419660727248,0.49694034804213905
3,0.12648199676699998,0.030054945663263232,0.53439511741225343
3,0.12648808933000003,0.031807233752424779,0.56635085637075044
3,0.12649619114249999,0.03358848208986466,0.59587569347346747
3,0.12650286703600003,0.035352354278337536,0.62757182155416247
3,0.12651232995300002,0.03712086010653496,0.65822950612365116
3,0.12651920029000002,0.038821019748795475,0.69580228043822023
3,0.12653008912600003,0.040568674198232485,0.72915047774129005
3,0.12653734835000002,0.04235764526854658,0.75910013264404663
3,0.12654583904949998,0.044158200438172035,0.78871937370232825
3,0.12655672788550004,0.045896201471516247,0.82003788596076643
3,0.12656586673,0.047656598430195742,0.85140360019698647
3,0.12657720926750007,0.049414292432369243,0.8834773440999385
3,0.12658569996699998,0.051207511005764171,0.91257736340261708
3,0.12659438511000004,0.05307718463461393,0.9331574257156221
3,0.12659957026999996,0.054745294935446408,0.97309029891929755
3,0.12660605172000003,0.056506464167413319,1.0055416586445072
3,0.12661253317000001,0.058298910467520816,1.0326827958692266
3,0.12662044053899996,0.060087109264547502,1.0613815983607571
3,0.12662808865,0.061872605105068215,1.0896555830522485
3,0.12663632009150003,0.063629912970597988,1.1220833417885665
3,0.12664325524299999,0.065374864463529039,1.153047839213639
3,0.12664895891900005,0.067143756428370158,1.1833515089497613
3,0.12665874590850001,0.068948945237720133,1.2102094343077883
3,0.12666665327750004,0.070631728731013657,1.2496466867447515
3,0.12667449583200002,0.072510283502668776,1.2690703006020949
3,0.12668382912000004,0.074207740188423313,1.30586424228326
3,0.12668901428000007,0.075936087805674762,1.3398496662863877
3,0.12669419944000002,0.077680653161962071,1.3704601488780934
3,0.12670068089,0.079381198940866302,1.4072304895703671
3,0.12670845863000002,0.081112635651267445,1.4408146967623467
3,0.12671390304800004,0.082919369007192253,1.4656665380646345
3,0.12672174560250007,0.084557746786459026,1.5071098745573379
3,0.12672919927000001,0.08623859959653396,1.5454142795275299
3,0.126739180703,0.088010580654524787,1.5735466582856754
3,0.12674812510399996,0.089731205538902001,1.6083345159110987
4,0.13642933734000004,-0.00074524372236266538,0.07868362291475392
4,0.13643050400100004,0.00090510429285911283,0.10464471069492123
4,0.13643128177500005,0.0027481344932927918,0.11281065285122842
4,0.13643108733149997,0.0045830558242085364,0.12043377226304126
4,0.136430892888,0.0064056207825255174,0.13145543407516685
4,0.13643186510550001,0.0081355129463518104,0.15080824496583684
4,0.13643322621000001,0.0098410785016242938,0.17129390332327799
4,0.13643322621000001,0.011398367585711668,0.20860706676004576
4,0.13643711508000006,0.012969557588972641,0.24311171251877667
4,0.13643841136999996,0.014595578995640613,0.2725185446770389
4,0.13644230024000001,0.016228936998539095,0.30142975606858902
4,0.13644489282000002,0.017936047100386425,0.32297745892612756
4,0.13645079093949999,0.019525385525901828,0.35441397612902115
4,0.13645267056000004,0.021091941889438273,0.38990986342117734
4,0.13645655943000001,0.022707151470082326,0.42160599150187228
4,0.13646304088,0.024296489895597732,0.45353812947147798
