depth index,current depth,current Joint positions,current joint effort
0,0.096507494209999975,-0.0013151814084804338,0.1301337786972673
0,0.096507494209999975,-0.0066415502718330782,0.10858607583972861
0,0.096508790499999983,-0.012093027407748157,0.097304803149801167
0,0.096510086789999977,-0.017581959798103234,0.091498959882600525
0,0.096511383079999985,-0.023092129703862419,0.086401146282130928
0,0.096513716401999988,-0.028623923261669432,0.084560269148628395
0,0.096523049690000015,-0.034125598161266986,0.07941525357037707
0,0.096534845929000052,-0.03917510705107867,0.029853176899148536
0,0.096538605170000055,-0.04410761653784586,-0.029338103239632568
0,0.096543790329999976,-0.049034333974957392,-0.092376344567656893
0,0.09654897548999998,-0.0539575761822755,-0.15314889096213949
0,0.096552864360000004,-0.058878115433087685,-0.21484187592337331
0,0.096556753230000014,-0.063761199429459833,-0.28073583690721587
0,0.096559345810000016,-0.068724599847723902,-0.33655217563457546
0,0.096565827260000042,-0.073582198825611123,-0.40289455540734825
0,0.096574901289999973,-0.078594252460982825,-0.45285784888972475
0,0.096580864223999988,-0.083500504655977664,-0.5142912229731571
0,0.096590456770000013,-0.088456568478011269,-0.56980074884493281
0,0.096596938220000025,-0.093290613120632068,-0.63449105939533113
0,0.096608604830000055,-0.098194162359120929,-0.69427236425638905
0,0.096616382569999978,-0.10308265226850502,-0.75700379272882956
0,0.096626752890000014,-0.10797538968097001,-0.81558144715644354
0,0.096639715790000039,-0.11284843412460566,-0.87460752037298717
0,0.096650086109999978,-0.11769908264290604,-0.9362769043453294
0,0.096665641590000004,-0.12263236440296069,-0.98737304529447711
0,0.096680548925000054,-0.12745714176613243,-1.0527949865004986
0,0.096696946993499996,-0.13239428489262414,-1.1028290829495484
0,0.096714317279500042,-0.13721790384586477,-1.1635072253884666
0,0.09673577087900001,-0.14205001780526708,-1.2227457075050296
1,0.10643389969949997,-0.0013630623523006261,0.1358452180089042
1,0.10643370525599996,-0.0061364835418587964,0.11476953492918654
1,0.10643577931999997,-0.011041963463566201,0.10417269091710035
1,0.10643837189999998,-0.015957482938010109,0.096620374471960521
1,0.10644485335000001,-0.020912774486756262,0.092324994493787643
1,0.10645431626700001,-0.0258742442218018,0.087722801660030075
1,0.10646689028000005,-0.030857337608895162,0.087132776937753828
1,0.10648374205000002,-0.035610293556336631,0.063083369257762645
1,0.10649540866000004,-0.040004528561770378,0.0029952515411208096
1,0.10650059382000003,-0.044358991492901859,-0.059665373964646495
1,0.10650189011000007,-0.048699939641503473,-0.1263145665930028
1,0.10650707526999999,-0.053066372808590001,-0.18668589617633721
1,0.10650837155999997,-0.057425469379446023,-0.24885090091539236
1,0.10651226042999998,-0.061754833428736292,-0.31394242827693886
1,0.10651835299300001,-0.066101187490349836,-0.37700427059385444
1,0.10652522333,-0.070437501999226909,-0.44020771884411608
1,0.10653040849000003,-0.074794667886864355,-0.50206591072758733
1,0.10653838067350004,-0.079181180159423908,-0.55927470779951904
1,0.10654596396999998,-0.083531781724118279,-0.62080248583851572
1,0.10655374171000001,-0.08791095740044727,-0.67836529774381371
1,0.10656281574000001,-0.092180856406606032,-0.74643054970563427
1,0.10657286198750004,-0.09653184410794409,-0.80592864269999942
1,0.10658226009000001,-0.10081178266683932,-0.87375788477290861
1,0.10659263041000003,-0.10519520584624915,-0.92735573054450859
1,0.10660559331000001,-0.10943846142399183,-0.99681344085090173
1,0.10661596362999996,-0.1138203400568268,-1.050647296511412
1,0.10662918578800003,-0.11799602172191999,-1.1245183917404336
1,0.10664188943000004,-0.12241419719926386,-1.1734432417116032
1,0.10665880601449999,-0.12665166072735085,-1.2400924343399597
2,0.11641850860999998,-0.0013549534827826902,0.13605762690892376
