atracsys positions,,,dvrk cartesian positions,,,dvrk joint positions
-0.05744775390625,-0.05608656311035156,1.193125244140625,-0.04428820848743747,0.02133121151633529,-0.017764752556504854,-1.217419333025626,-0.69166340168129559,0.055105287900000008,-2.6171401846303484,-1.0355680317222731,-1.0422609263916693,-0.20042316914676062
-0.06273316192626953,-0.06106874465942383,1.188540283203125,-0.04891244684377459,0.023171600376782592,-0.01000656159612489,-1.2175042830872425,-0.69170973807854086,0.055101399030000005,-2.6179789444042867,-1.0436295852084341,-0.0044114970588416957,-0.19911641661768642
-0.06542872619628906,-0.059249649047851564,1.17977734375,-0.04463056149455626,0.027297739683995192,-0.0028573068010986843,-1.2175815104159846,-0.69177151994153463,0.055100102740000004,-2.6179789444042867,-1.044176131207496,1.042012120795984,-0.20009648101449207
-0.052975120544433596,-0.05888965606689453,1.172830810546875,-0.04092102985083481,0.039632407416257655,-0.007963041900400236,-1.2176046786146073,-0.69181785633878001,0.055103991610000007,-2.6179789444042867,-0.0065585519887411412,1.0407894481393356,-0.20042316914676073
-0.04823479461669922,-0.061378097534179686,1.17905322265625,-0.043900886078553046,0.03953527451528529,-0.016674429243243107,-1.2176432922789784,-0.6918641927360254,0.055096213870000008,-2.6177692544608018,0.001503001497419845,0.0044102361290381531,-0.20042316914676064
-0.045824516296386716,-0.056592529296875,1.185340576171875,-0.04055049100683901,0.03333132819120295,-0.022716225357022835,-1.2176664604776011,-0.69187191546889959,0.055097510160000009,-2.6179789444042867,0.0016396379971852853,-1.0411890555738548,-0.20107654541129782
-0.03966631317138672,-0.044893516540527346,1.180739501953125,-0.02747053278030645,0.03639843795266011,-0.023986256334711704,-1.2176819059433495,-0.69191825186614497,0.055096213870000008,-2.6181886343477712,1.0402136727142981,-1.0490725228464988,-0.19976979288222352
-0.039830810546875,-0.04621601104736328,1.17254736328125,-0.026197291446718098,0.043739067394482606,-0.018445602189778167,-1.2177127968748465,-0.69194914279764186,0.055097510160000009,-2.6179789444042867,1.0413067647124217,-0.0036592048754680029,-0.19944310474995508
-0.04769820022583008,-0.046508689880371094,1.166114501953125,-0.027393572497826126,0.042919911473563235,-0.009282729166006094,-1.2177282423405948,-0.69196458826339025,0.055097510160000009,-2.6177692544608018,1.04076021871336,1.0409674806962657,-0.20009648101449207
-0.05000116348266601,-0.051119338989257815,1.193108642578125,-0.04040980863801925,0.022201152044060434,-0.023386150110973787,-1.2177668560049659,-0.69202637012638413,0.055093621290000006,0.00083875977393809743,1.044176131207496,1.0451247260158028,-0.20025982508062645
